Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
0.6828291814946619,0.5,1.0,0.625,0.041646352218794036,0.5,0.1111111111111111,0.6410279592757354
0.226423487544484,0.25,1.0,0.875,0.4467038983585725,0.0,0.4444444444444445,0.26678883379172114
0.7691281138790035,1.0,0.5,0.6944444444444429,0.06891383831855818,1.0,0.2222222222222222,0.7578195201479332
0.5805160142348754,1.0,0.5,0.6805555555555536,0.7306088565580221,0.5,0.1111111111111111,0.6218127635545968
0.8540925266903914,0.5,1.0,0.06944444444444287,0.609331479431568,0.5,0.0,0.790435601967472
0.33296263345195726,0.5,0.0,0.8055555555555536,0.7079239108803651,0.0,1.0,0.37526771247082813
0.03514234875444841,0.75,0.0,0.19444444444444287,0.3745286672927366,0.0,0.2222222222222222,0.0360970678318395
0.9550711743772242,0.0,0.5,0.40277777777777857,0.36951152026650136,1.0,0.0,0.8773542542661568
0.4399466192170818,0.5,0.0,0.5694444444444429,0.0441373511673851,0.0,0.0,0.3994528492339008
0.2206405693950178,0.5,0.5,0.5,0.34990150889330485,1.0,0.0,0.23610617144350113
0.7426601423487544,0.25,1.0,0.5694444444444429,0.9314101893690919,0.5,0.7777777777777777,0.7542193600314568
0.8440836298932384,1.0,0.5,0.47222222222222143,0.3792925425503282,1.0,0.2222222222222222,0.8104163258668463
0.28291814946619215,0.0,0.5,0.06944444444444287,0.8331235279869429,1.0,0.0,0.2954439776349379
0.22531138790035588,0.25,1.0,0.9305555555555536,0.8441222798031154,1.0,0.6666666666666665,0.2866911453484544
0.074288256227758,0.75,0.0,0.23611111111111072,0.3732847921988457,0.5,1.0,0.07976063772781009
0.1946174377224199,0.75,0.5,1.0,0.6329993500499476,0.0,0.2222222222222222,0.27376256117509556
0.23865658362989323,0.5,0.5,0.3888888888888893,0.09437673826036946,0.5,0.7777777777777777,0.23013402969755634
0.8874555160142348,0.5,1.0,0.8055555555555536,0.10271476292874257,0.0,0.3333333333333333,0.8423221801919528
0.08362989323843417,0.75,0.0,0.6388888888888893,0.04748821262897421,1.0,0.3333333333333333,0.10574209937200524
0.10876334519572953,0.5,0.5,0.22222222222222143,0.5818352561496836,1.0,0.4444444444444445,0.13706180811015034
0.4579626334519573,0.0,1.0,0.29166666666666785,0.42631205774896075,1.0,0.5555555555555556,0.4281737591707361
0.863211743772242,0.5,0.5,0.9305555555555536,0.5487292509265324,1.0,0.6666666666666665,0.8765687262300808
0.01356761565836298,1.0,1.0,0.9444444444444429,0.5216693285376991,1.0,0.3333333333333333,0.1316854941592847
0.5705071174377224,0.5,0.0,0.5,0.3501605248871623,0.0,0.7777777777777777,0.5446865888529813
0.45017793594306044,0.25,0.0,0.6666666666666679,0.6786540775130893,0.0,0.5555555555555556,0.4418388762032861
0.5987544483985765,0.0,0.0,0.16666666666666785,0.7599853765260072,1.0,0.0,0.5541567401371984
0.33185053380782914,0.25,0.0,0.45833333333333215,0.013331627552460174,0.5,0.0,0.286828247235561
0.08629893238434164,0.25,0.5,0.7222222222222214,0.20666553733972717,0.5,0.8888888888888888,0.09833936016963804
0.9944395017793595,1.0,0.5,0.6944444444444429,0.714550188099437,1.0,1.0,0.9988041727689129
0.7913701067615658,0.0,0.0,0.027777777777778567,0.38671381071505206,0.0,0.5555555555555556,0.6780922951491698
0.5060053380782918,0.0,0.0,0.5694444444444429,0.663608588524732,0.5,1.0,0.49542434832198856
0.6886120996441281,0.0,0.0,0.4305555555555536,0.3469080832313184,0.5,0.7777777777777777,0.6114640842007173
0.04381672597864769,0.0,0.5,0.6944444444444429,0.3908642443375526,0.5,0.6666666666666665,0.08773695526854441
0.6897241992882562,0.0,0.0,0.625,0.15792061203151095,1.0,0.5555555555555556,0.6205242317410936
0.5451512455516014,1.0,0.0,0.27777777777777857,0.2578448206732692,0.5,0.3333333333333333,0.5180529722271154
0.8100533807829181,0.5,0.0,0.5972222222222214,0.6063230995108169,0.5,0.6666666666666665,0.7893328853162946
0.17815836298932386,0.25,1.0,0.13888888888888928,0.43343069732735073,0.5,0.8888888888888888,0.16677060750475306
0.6067615658362989,0.0,0.0,0.9305555555555536,0.7758452319122139,0.5,1.0,0.6219717590283534
0.6161032028469751,0.5,1.0,0.0,0.8544200732973766,0.0,1.0,0.5786925727927894
0.3485320284697509,0.5,1.0,0.8611111111111107,0.5423194458988212,1.0,0.6666666666666665,0.4153635463360308
0.5976423487544483,0.25,0.0,0.31944444444444287,0.7597499109215757,1.0,0.0,0.575147441118786
0.8534252669039145,1.0,1.0,0.16666666666666785,0.3067002247928893,0.0,1.0,0.7943178382173347
0.2279804270462633,0.75,0.0,0.13888888888888928,0.4151708116646351,0.0,0.8888888888888888,0.21221128578608597
0.11098754448398576,0.75,0.5,0.6944444444444429,0.7140902838028735,1.0,0.3333333333333333,0.19613974952615568
0.9986654804270463,0.5,0.5,0.22222222222222143,0.38630410538145465,0.5,0.2222222222222222,0.9117888831077564
0.19283807829181493,0.25,0.5,0.31944444444444287,0.5893530902030345,0.5,0.3333333333333333,0.19376050423429517
0.997553380782918,0.75,0.5,0.25,0.18471428228113543,1.0,0.3333333333333333,0.9178820791623584
0.04515124555160141,0.5,1.0,0.5,0.6006615765835146,0.5,1.0,0.0880867046470698
0.3294039145907473,1.0,0.0,0.09722222222222143,0.8633821955885682,0.0,0.1111111111111111,0.362258824515031
0.19128113879003555,0.75,0.0,0.375,0.8705347603932609,0.5,0.0,0.22921943416116838
0.6198843416370107,0.5,0.0,0.05555555555555358,0.7257002430031335,0.5,1.0,0.5870727485408607
0.12455516014234874,0.5,0.5,0.22222222222222143,0.7471892288863825,0.5,0.0,0.15543312144511792
0.9314946619217082,0.0,0.5,0.4861111111111107,0.5586613209663223,1.0,0.7777777777777777,0.8628128589931462
0.39012455516014233,1.0,0.0,0.25,0.5855019055212537,0.0,0.1111111111111111,0.39100420652936496
0.3725533807829181,0.0,0.5,0.875,0.1327987798990186,0.5,1.0,0.37059089810834345
0.7204181494661921,0.25,0.0,0.13888888888888928,0.4441667495733195,1.0,0.4444444444444445,0.6495530243247222
0.23487544483985762,0.0,0.0,0.7361111111111107,0.4511096967460425,0.5,0.3333333333333333,0.25389237469719417
0.3823398576512455,0.0,0.0,0.6111111111111107,0.9607287890768924,0.0,0.7777777777777777,0.4055617657458377
0.7364323843416369,0.75,0.0,0.6388888888888893,0.4313466889371317,0.5,0.1111111111111111,0.7254198440494386
0.7015124555160142,0.5,0.0,0.15277777777777857,0.5500444361899159,0.0,1.0,0.6379197663214184
0.5831850533807829,1.0,0.0,0.27777777777777857,0.5338930517146494,0.5,0.8888888888888888,0.5579606878408091
0.6063167259786476,0.0,0.0,0.13888888888888928,0.6377902252762437,0.0,0.6666666666666665,0.5353334760786199
0.3545373665480427,1.0,0.5,0.05555555555555358,0.749677947759217,0.5,0.6666666666666665,0.37099896494516416
0.6799377224199288,0.0,0.0,0.7638888888888893,0.22453163724829214,0.0,0.0,0.6306592861378593
0.5983096085409252,0.25,0.0,0.2638888888888893,0.5293491525585535,0.5,0.1111111111111111,0.5292404650615607
0.806049822064057,0.0,0.5,0.5555555555555536,0.8276531604480739,0.5,0.3333333333333333,0.77757746071758
0.30249110320284694,0.75,0.5,0.625,0.46349423990839234,1.0,0.3333333333333333,0.3404684759802108
0.4399466192170818,0.5,0.5,0.15277777777777857,0.27814694128538764,1.0,0.2222222222222222,0.4034613292116712
0.3692170818505338,0.25,0.0,0.9583333333333321,0.6558046594096643,0.0,0.6666666666666665,0.41097194950278026
0.33941281138790036,0.0,1.0,0.22222222222222143,0.8254948124330446,0.5,0.7777777777777777,0.3446636622552418
0.45262455516014233,1.0,1.0,0.25,0.06202496876044744,0.0,0.1111111111111111,0.4413331624113952
0.7337633451957295,0.25,0.5,0.34722222222222143,0.7783423301922031,1.0,0.3333333333333333,0.7069434494078918
0.49688612099644125,0.25,1.0,0.6527777777777786,0.8233674283903336,0.0,0.2222222222222222,0.5278987427584153
0.28981316725978645,0.0,0.5,0.7083333333333321,0.4618965045739254,0.0,0.1111111111111111,0.3096262464138264
0.8954626334519573,0.25,0.0,0.9583333333333321,0.9856293260999563,1.0,0.5555555555555556,0.9182761849033133
0.594306049822064,1.0,1.0,0.75,0.7882972541409723,0.5,0.3333333333333333,0.6352079093350244
0.2844750889679715,0.25,0.0,0.44444444444444287,0.7752027215087546,0.0,0.5555555555555556,0.28994151563677606
0.1570284697508897,1.0,1.0,0.8472222222222214,0.7492822173575412,1.0,0.1111111111111111,0.2575737828313167
0.9808718861209964,0.0,0.0,0.3055555555555536,0.1498196781483219,0.5,0.3333333333333333,0.8684758870303567
0.8329626334519572,0.5,1.0,0.19444444444444287,0.21669145501404238,1.0,0.5555555555555556,0.774625761564892
0.14679715302491103,0.25,0.0,0.3611111111111107,0.4643729292901466,0.0,0.4444444444444445,0.13285393081151278
0.4437277580071174,0.5,0.0,0.875,0.2636397280067826,0.5,0.2222222222222222,0.44849222165290004
0.7655693950177935,1.0,1.0,0.6944444444444429,0.4154415767786104,0.5,0.7777777777777777,0.7512493871805019
0.8318505338078291,0.25,0.0,0.7222222222222214,0.8904333217653319,1.0,0.6666666666666665,0.838707155680896
0.33185053380782914,0.75,0.0,0.6944444444444429,0.8260563995540293,1.0,0.2222222222222222,0.38168538938059626
0.7342081850533807,0.5,0.0,0.6388888888888893,0.6310432647504651,1.0,0.5555555555555556,0.7232111760492671
0.8362989323843416,0.25,1.0,0.04166666666666785,0.8599762005650179,0.5,0.3333333333333333,0.7849608066310743
0.41147686832740216,0.5,1.0,0.08333333333333215,0.7853503297290265,0.5,0.4444444444444445,0.4242763627236229
0.2864768683274021,0.25,0.0,0.47222222222222143,0.4292369024730549,0.0,0.4444444444444445,0.24448336786728994
0.7958185053380783,0.0,0.0,0.6527777777777786,0.20046530336763882,0.5,0.6666666666666665,0.7249364880307109
0.7682384341637011,0.5,1.0,1.0,0.5147714943067145,0.0,0.4444444444444445,0.7765560675752676
0.36321174377224197,0.75,1.0,0.9861111111111107,0.7376291358226673,1.0,0.2222222222222222,0.4417297035339467
0.8213967971530248,0.75,0.0,0.6111111111111107,0.4366993554225296,1.0,1.0,0.8135516891110426
0.6663701067615658,1.0,0.0,0.9861111111111107,0.6679125770475134,0.5,0.4444444444444445,0.6951635723181115
0.7004003558718861,0.25,0.0,0.25,0.09332865981201302,1.0,0.6666666666666665,0.6254785927687255
0.1545818505338078,0.5,0.5,0.8611111111111107,0.7494490003246961,1.0,0.4444444444444445,0.23532374569805556
0.47975978647686834,1.0,1.0,0.5138888888888893,0.8143997245363207,0.5,0.4444444444444445,0.5401777201703563
0.9105871886120995,0.5,0.5,0.9166666666666679,0.708128264092011,0.0,0.8888888888888888,0.8983582608891046
0.18927935943060498,0.25,1.0,0.8055555555555536,0.9695273017461236,0.5,0.2222222222222222,0.2595135049710775
0.7720195729537366,0.75,1.0,0.9444444444444429,0.8283902551269113,0.0,0.5555555555555556,0.8192099954492317
0.3790035587188612,0.0,1.0,0.16666666666666785,0.9051176159350621,0.5,0.0,0.3817794250831227
0.6169928825622776,0.75,1.0,0.6388888888888893,0.9357088765057336,0.5,1.0,0.6430196689370759
0.3847864768683274,1.0,1.0,0.8333333333333321,0.8029916190213591,1.0,0.4444444444444445,0.4637431832193095
0.780026690391459,0.0,1.0,0.41666666666666785,0.6754274906654958,0.5,0.7777777777777777,0.7457776439401068
0.04426156583629892,1.0,1.0,0.29166666666666785,0.004388651322309117,0.5,0.4444444444444445,0.07228182967465058
0.7233096085409252,0.25,0.5,0.5833333333333321,0.46621541143660883,0.0,0.8888888888888888,0.6788253078102949
0.9375,0.0,0.0,0.9166666666666679,0.5719456379107083,1.0,0.5555555555555556,0.8728429945404776
0.999332740213523,1.0,0.0,0.7361111111111107,0.30381524196072807,0.0,0.7777777777777777,0.9620889197446735
0.16970640569395018,0.25,0.5,0.125,0.31794201673745115,0.0,1.0,0.13078535443511072
0.9755338078291815,0.75,0.5,0.5694444444444429,0.9634003164143227,1.0,0.7777777777777777,0.9556175791206912
0.5169039145907474,0.25,0.5,0.875,0.893692211353374,1.0,0.2222222222222222,0.5309402673301769
0.6512455516014235,0.5,0.5,0.27777777777777857,0.8510013945859164,1.0,0.6666666666666665,0.6527453559895253
0.043149466192170804,0.25,1.0,0.9027777777777786,0.40617791337517584,0.5,0.6666666666666665,0.10532216162792019
0.42860320284697506,0.25,0.0,0.5555555555555536,0.012398444424188332,1.0,1.0,0.3868526721079647
0.7960409252669038,0.5,1.0,0.31944444444444287,0.07917076377702392,1.0,0.5555555555555556,0.7481145128572406
0.13456405693950177,1.0,0.0,0.47222222222222143,0.31201185740750426,1.0,0.6666666666666665,0.17451124436948537
0.7270907473309608,1.0,0.0,0.7638888888888893,0.014450447539292727,0.0,0.1111111111111111,0.7099053850483996
0.25444839857651247,0.25,0.5,0.40277777777777857,0.015862574440897198,0.0,0.8888888888888888,0.20519903036243906
0.9517348754448398,0.5,1.0,0.7777777777777786,0.9186776799035606,0.5,1.0,0.959049557628742
0.7548932384341637,0.5,0.5,0.6388888888888893,0.7074463714382052,0.0,1.0,0.7282404593535436
0.5578291814946619,0.75,1.0,0.47222222222222143,0.30875936878349763,0.5,0.0,0.5484932541158039
0.3983540925266904,1.0,0.0,0.25,0.13178901628643794,0.0,0.0,0.3653791385662869
0.14590747330960852,0.0,0.5,0.09722222222222143,0.5121965846484193,1.0,0.2222222222222222,0.13894572228593424
0.6245551601423487,1.0,0.5,0.34722222222222143,0.004014838944670779,0.0,0.2222222222222222,0.5788519693385651
0.3038256227758007,1.0,0.0,0.9722222222222214,0.9405696356937342,0.5,0.0,0.40060821437967375
0.44105871886120995,0.75,0.0,0.40277777777777857,0.4150141322657993,0.0,0.6666666666666665,0.43357740329184136
0.03180604982206406,0.0,0.0,0.08333333333333215,0.4024873251906007,1.0,0.3333333333333333,0.03489834882915349
0.7153024911032028,0.75,0.5,0.9166666666666679,0.39070209583807725,0.5,1.0,0.7193237684339162
0.646797153024911,0.0,1.0,0.8888888888888893,0.06823613317291011,1.0,0.1111111111111111,0.6104118886310808
0.385008896797153,0.25,0.5,0.4861111111111107,0.6393565802662025,1.0,1.0,0.3975684979347368
0.4092526690391459,0.0,1.0,0.33333333333333215,0.7343918189391121,0.5,0.4444444444444445,0.3972748592088313
0.10787366548042704,0.75,0.5,0.5,0.6773010222460245,1.0,0.5555555555555556,0.18355346799915953
0.6612544483985765,1.0,0.5,0.0,0.13760157477826926,1.0,0.8888888888888888,0.6026282821876583
0.4350533807829181,0.0,0.0,0.19444444444444287,0.5796522023212155,0.0,0.3333333333333333,0.3813819857055186
0.5298042704626335,0.0,1.0,0.5,0.5702615528562859,1.0,0.1111111111111111,0.5153472279784026
0.648576512455516,0.5,0.5,0.16666666666666785,0.870305053208297,1.0,0.4444444444444445,0.6426536559007483
0.4001334519572953,1.0,0.5,0.09722222222222143,0.3791932941993823,1.0,0.2222222222222222,0.3916143731185312
0.9025800711743772,0.25,0.0,0.05555555555555358,0.3715230196091782,1.0,0.1111111111111111,0.7984384997653418
0.7486654804270462,0.75,0.0,0.8194444444444429,0.6194874173837537,0.5,0.0,0.7696864926125121
0.0576067615658363,0.25,1.0,1.0,0.634087374355965,0.0,1.0,0.1258705556209843
0.13790035587188612,1.0,0.5,0.0,0.46968781485528766,1.0,0.1111111111111111,0.1560345198567412
0.22531138790035588,0.0,1.0,0.4861111111111107,0.44336393424072884,1.0,0.5555555555555556,0.24232419823335885
0.8096085409252669,0.0,0.5,0.47222222222222143,0.49464317818264847,0.5,0.7777777777777777,0.7360098492386917
0.4550711743772242,1.0,1.0,0.9027777777777786,0.8629120372545466,1.0,0.2222222222222222,0.5464487800331244
0.8274021352313167,0.0,0.0,0.8611111111111107,0.46153914763901194,0.5,0.8888888888888888,0.7756804055200796
0.6906138790035586,0.0,0.5,0.3055555555555536,0.942093357304672,0.0,0.8888888888888888,0.6664054963924809
0.9090302491103202,0.0,1.0,0.11111111111111072,0.5045361069539156,0.0,0.1111111111111111,0.8100128479317747
0.4566281138790035,0.75,0.0,0.45833333333333215,0.9513968997789203,1.0,0.7777777777777777,0.4977592962265258
0.7044039145907472,0.75,0.0,0.625,0.8345931958670137,1.0,1.0,0.7296210585038698
0.3734430604982206,0.5,1.0,0.04166666666666785,0.3624345581455042,1.0,0.4444444444444445,0.3605739780723882
0.5008896797153025,0.25,0.5,0.40277777777777857,0.8655178617015136,0.5,0.3333333333333333,0.5063988096367045
0.2560053380782918,1.0,0.5,0.9861111111111107,0.10912332836023919,1.0,1.0,0.3068295663171574
1.0,1.0,0.0,0.027777777777778567,0.9271531114387394,1.0,0.4444444444444445,0.9525788939188905
0.7090747330960854,1.0,0.5,0.18055555555555358,0.6326528947280303,0.0,0.3333333333333333,0.6997917367291667
0.3765569395017793,0.5,0.5,0.8194444444444429,0.05324272411792455,1.0,0.7777777777777777,0.37502089716630793
0.8870106761565836,0.75,0.5,0.6111111111111107,0.6453132434550249,0.0,0.3333333333333333,0.8570953827184992
0.36588078291814946,0.5,0.0,0.45833333333333215,0.9765374703677915,1.0,1.0,0.4072692021542226
0.320729537366548,1.0,1.0,0.6111111111111107,0.068710222647615,0.0,0.5555555555555556,0.3277343477848228
0.9332740213523132,0.25,0.5,0.8333333333333321,0.5554094775234512,1.0,0.1111111111111111,0.8996638077333566
0.8718861209964412,0.0,0.0,0.20833333333333215,0.7492378274211908,0.0,0.4444444444444445,0.779154569904087
0.055604982206405695,0.75,0.0,0.9027777777777786,0.8119355159886639,0.5,0.5555555555555556,0.1418172657445196
0.7072953736654803,0.75,1.0,0.5416666666666679,0.41402278697430595,0.0,0.4444444444444445,0.6919249878094764
0.5680604982206405,0.5,0.5,0.22222222222222143,0.20357830157508147,0.0,0.1111111111111111,0.5142285501918883
0.021129893238434172,0.75,0.5,0.45833333333333215,0.04114922484378383,0.0,0.6666666666666665,0.043993451390435145
0.48865658362989317,1.0,1.0,0.20833333333333215,0.5805415026469943,1.0,0.3333333333333333,0.5079957557321453
0.6579181494661921,1.0,1.0,0.8194444444444429,0.45325246160231913,1.0,0.7777777777777777,0.6890718871266247
0.9853202846975089,0.5,0.0,0.9027777777777786,0.9509388963956354,1.0,0.6666666666666665,0.987880367856837
0.8394128113879004,1.0,0.0,0.9027777777777786,0.05948010788904945,0.5,0.6666666666666665,0.8182393981141786
0.6374555160142349,0.25,1.0,0.16666666666666785,0.6866056132711447,0.5,0.8888888888888888,0.6187606430690391
0.7186387900355872,0.5,0.5,0.7638888888888893,0.023708227532601794,0.0,0.0,0.6759128647557477
0.842526690391459,0.25,0.0,0.41666666666666785,0.17072358627022036,0.5,1.0,0.7535080501615751
0.21196619217081847,0.0,0.0,0.45833333333333215,0.453922887554185,0.0,0.5555555555555556,0.18639294433494533
0.9039145907473309,0.25,0.5,0.5277777777777786,0.4552211645018387,0.0,0.5555555555555556,0.8293364485905738
0.03491992882562278,0.0,0.0,0.9166666666666679,0.686911953400541,0.0,0.5555555555555556,0.09213296226536458
0.9986654804270463,0.0,0.5,0.09722222222222143,0.9122635303721386,0.5,0.5555555555555556,0.9298445004532149
0.28847864768683273,0.25,0.5,0.75,0.6400691526158895,1.0,1.0,0.332910023236476
0.8861209964412811,0.5,0.5,0.3611111111111107,0.9557475037000748,0.5,0.6666666666666665,0.8632766940003709
0.3389679715302491,1.0,1.0,0.7222222222222214,0.8835592564909635,0.0,1.0,0.429306907498478
0.27024021352313166,1.0,1.0,0.5277777777777786,0.5853329819078095,0.0,0.5555555555555556,0.31415067399581686
0.999332740213523,0.0,1.0,0.8888888888888893,0.835556832970089,0.5,0.0,0.9942774131000919
0.6897241992882562,0.0,0.5,0.22222222222222143,0.643627854669155,0.0,0.2222222222222222,0.6307981227665013
0.6076512455516014,0.5,0.5,0.40277777777777857,0.07750012771736384,0.0,0.1111111111111111,0.5459430488056242
0.21152135231316727,0.75,1.0,0.7222222222222214,0.741981181171245,0.5,0.5555555555555556,0.2915750127581639
0.7657918149466192,0.25,0.0,0.16666666666666785,0.09391184625311458,0.5,0.7777777777777777,0.6698466190633721
0.23176156583629892,0.0,0.5,0.27777777777777857,0.5949517820556876,0.5,0.2222222222222222,0.22731406041672222
0.37588967971530246,1.0,0.0,0.25,0.7039149260215157,0.0,1.0,0.38702617003943796
0.763567615658363,0.5,0.0,0.7222222222222214,0.06542494367610871,0.0,0.7777777777777777,0.7065801481208835
0.12433274021352311,0.25,0.5,0.25,0.23030591523183294,1.0,0.7777777777777777,0.13920742118789228
0.5520462633451957,0.5,0.5,0.7777777777777786,0.9177431307770644,1.0,0.4444444444444445,0.6075833065243919
0.7453291814946619,0.25,0.0,0.33333333333333215,0.6172665817308282,0.5,0.7777777777777777,0.7018820358784035
0.04937722419928825,0.25,0.0,0.41666666666666785,0.2458551769944091,1.0,0.5555555555555556,0.053797819959469056
0.21263345195729538,0.0,1.0,0.75,0.6919097908061203,0.0,0.4444444444444445,0.2602478477975051
0.6814946619217082,0.5,1.0,0.3055555555555536,0.597655488560148,1.0,0.8888888888888888,0.6700068373450346
0.1806049822064057,0.5,0.5,0.4305555555555536,0.502098968716323,0.0,0.6666666666666665,0.19766163016122032
0.6932829181494662,1.0,1.0,0.8472222222222214,0.9784840391601687,0.5,0.7777777777777777,0.7522803674693945
0.0028914590747330937,1.0,1.0,0.125,0.6846567908924854,0.5,0.0,0.05959914529839294
0.27580071174377224,0.0,1.0,0.9861111111111107,0.37549296751504646,0.0,0.1111111111111111,0.27102996032905535
0.48976868327402134,0.0,1.0,0.7361111111111107,0.8017122957297648,1.0,0.7777777777777777,0.5187426581328465
0.560720640569395,0.75,0.0,0.7083333333333321,0.8865380007355543,0.5,0.8888888888888888,0.5884927585812542
0.23709964412811385,1.0,0.5,0.2638888888888893,0.12433725194000922,0.5,0.3333333333333333,0.2519062006625643
